benchmark,metric,value,repetition
seidel_2d,L2 Misses,6652013376.0,7
seidel_2d,L2 DRead + DWrite,2185277184.0,7
seidel_2d,L2 DMisses,6652013376.0,7
seidel_2d,L2 Access,3146889024.0,7
seidel_2d,LST,1830974568.0,7
seidel_2d,L2 Misses,7092235392.0,8
seidel_2d,L2 DRead + DWrite,2170993920.0,8
seidel_2d,L2 DMisses,7092235392.0,8
seidel_2d,L2 Access,3165625536.0,8
seidel_2d,LST,1833354848.0,8
seidel_2d,L2 Misses,7092041088.0,9
seidel_2d,L2 DRead + DWrite,2184404416.0,9
seidel_2d,L2 DMisses,7092041088.0,9
seidel_2d,L2 Access,3162961088.0,9
seidel_2d,LST,1830956204.0,9
seidel_2d,L2 Misses,7057291200.0,10
seidel_2d,L2 DRead + DWrite,2192595648.0,10
seidel_2d,L2 DMisses,7057291200.0,10
seidel_2d,L2 Access,3158055104.0,10
seidel_2d,LST,1832036080.0,10
softmax,L2 Misses,0.0,1
softmax,L2 DRead + DWrite,0.0,1
softmax,L2 DMisses,0.0,1
softmax,L2 Access,0.0,1
softmax,LST,0.0,1
softmax,L2 Misses,0.0,2
softmax,L2 DRead + DWrite,0.0,2
softmax,L2 DMisses,0.0,2
softmax,L2 Access,0.0,2
softmax,LST,0.0,2
softmax,L2 Misses,0.0,3
softmax,L2 DRead + DWrite,0.0,3
softmax,L2 DMisses,0.0,3
softmax,L2 Access,0.0,3
softmax,LST,0.0,3
softmax,L2 Misses,0.0,4
softmax,L2 DRead + DWrite,0.0,4
softmax,L2 DMisses,0.0,4
softmax,L2 Access,0.0,4
softmax,LST,0.0,4
softmax,L2 Misses,0.0,5
softmax,L2 DRead + DWrite,0.0,5
softmax,L2 DMisses,0.0,5
softmax,L2 Access,0.0,5
softmax,LST,0.0,5
softmax,L2 Misses,0.0,6
softmax,L2 DRead + DWrite,0.0,6
softmax,L2 DMisses,0.0,6
softmax,L2 Access,0.0,6
softmax,LST,0.0,6
softmax,L2 Misses,0.0,7
softmax,L2 DRead + DWrite,0.0,7
softmax,L2 DMisses,0.0,7
softmax,L2 Access,0.0,7
softmax,LST,0.0,7
softmax,L2 Misses,0.0,8
softmax,L2 DRead + DWrite,0.0,8
softmax,L2 DMisses,0.0,8
softmax,L2 Access,0.0,8
softmax,LST,0.0,8
softmax,L2 Misses,0.0,9
softmax,L2 DRead + DWrite,0.0,9
softmax,L2 DMisses,0.0,9
softmax,L2 Access,0.0,9
softmax,LST,0.0,9
softmax,L2 Misses,0.0,10
softmax,L2 DRead + DWrite,0.0,10
softmax,L2 DMisses,0.0,10
softmax,L2 Access,0.0,10
softmax,LST,0.0,10
spmv,L2 Misses,66206958400.0,1
spmv,L2 DRead + DWrite,24462024832.0,1
spmv,L2 DMisses,66206958400.0,1
spmv,L2 Access,34381270912.0,1
spmv,LST,28420250924.0,1
spmv,L2 Misses,66082816064.0,2
spmv,L2 DRead + DWrite,24437425216.0,2
spmv,L2 DMisses,66082816064.0,2
spmv,L2 Access,34268370752.0,2
spmv,LST,28382100824.0,2
spmv,L2 Misses,66514928192.0,3
spmv,L2 DRead + DWrite,24434998336.0,3
spmv,L2 DMisses,66514928192.0,3
spmv,L2 Access,34447356992.0,3
spmv,LST,28390153348.0,3
spmv,L2 Misses,64404480320.0,4
spmv,L2 DRead + DWrite,24543827264.0,4
spmv,L2 DMisses,64404480320.0,4
spmv,L2 Access,34397395840.0,4
spmv,LST,28380782532.0,4
spmv,L2 Misses,65103117824.0,5
spmv,L2 DRead + DWrite,24477046848.0,5
spmv,L2 DMisses,65103117824.0,5
spmv,L2 Access,34267657472.0,5
spmv,LST,28369641476.0,5
spmv,L2 Misses,65600316096.0,6
spmv,L2 DRead + DWrite,24500740992.0,6
spmv,L2 DMisses,65600316096.0,6
spmv,L2 Access,34229333248.0,6
spmv,LST,28388714056.0,6
spmv,L2 Misses,64208825472.0,7
spmv,L2 DRead + DWrite,24521720960.0,7
spmv,L2 DMisses,64208825472.0,7
spmv,L2 Access,34266555136.0,7
spmv,LST,28376044532.0,7
spmv,L2 Misses,65051565952.0,8
spmv,L2 DRead + DWrite,24521238848.0,8
spmv,L2 DMisses,65051565952.0,8
spmv,L2 Access,34232663296.0,8
spmv,LST,28366794380.0,8
spmv,L2 Misses,65355245632.0,9
spmv,L2 DRead + DWrite,24460502720.0,9
spmv,L2 DMisses,65355245632.0,9
spmv,L2 Access,34325828608.0,9
spmv,LST,28390162208.0,9
spmv,L2 Misses,65437707328.0,10
spmv,L2 DRead + DWrite,24443521728.0,10
spmv,L2 DMisses,65437707328.0,10
spmv,L2 Access,34333698432.0,10
spmv,LST,28430057288.0,10
symm,L2 Misses,92321326272.0,1
symm,L2 DRead + DWrite,30325768064.0,1
symm,L2 DMisses,92321326272.0,1
symm,L2 Access,41461815168.0,1
symm,LST,30780595868.0,1
symm,L2 Misses,94821366528.0,2
symm,L2 DRead + DWrite,30379650304.0,2
symm,L2 DMisses,94821366528.0,2
symm,L2 Access,41345450176.0,2
symm,LST,30506935040.0,2
symm,L2 Misses,91791337856.0,3
symm,L2 DRead + DWrite,30349110144.0,3
symm,L2 DMisses,91791337856.0,3
symm,L2 Access,41474630400.0,3
symm,LST,30506959056.0,3
symm,L2 Misses,92177541824.0,4
symm,L2 DRead + DWrite,30582289472.0,4
symm,L2 DMisses,92177541824.0,4
symm,L2 Access,41442332160.0,4
symm,LST,30577769356.0,4
symm,L2 Misses,97317492160.0,5
symm,L2 DRead + DWrite,30274975872.0,5
symm,L2 DMisses,97317492160.0,5
symm,L2 Access,41496287936.0,5
symm,LST,30673253360.0,5
symm,L2 Misses,91498121152.0,6
symm,L2 DRead + DWrite,30328541824.0,6
symm,L2 DMisses,91498121152.0,6
symm,L2 Access,41612747648.0,6
symm,LST,30516596912.0,6
symm,L2 Misses,92077383232.0,7
symm,L2 DRead + DWrite,30400704448.0,7
symm,L2 DMisses,92077383232.0,7
symm,L2 Access,41761057856.0,7
symm,LST,30672743224.0,7
symm,L2 Misses,91480509952.0,8
symm,L2 DRead + DWrite,30343691200.0,8
symm,L2 DMisses,91480509952.0,8
symm,L2 Access,41608565568.0,8
symm,LST,30513412416.0,8
symm,L2 Misses,91833755008.0,9
symm,L2 DRead + DWrite,30314948992.0,9
symm,L2 DMisses,91833755008.0,9
symm,L2 Access,41543843776.0,9
symm,LST,30775619128.0,9
symm,L2 Misses,92104866560.0,10
symm,L2 DRead + DWrite,30352797888.0,10
symm,L2 DMisses,92104866560.0,10
symm,L2 Access,41692181824.0,10
symm,LST,30445383900.0,10
syr2k,L2 Misses,113044879872.0,1
syr2k,L2 DRead + DWrite,34714028544.0,1
syr2k,L2 DMisses,113044879872.0,1
syr2k,L2 Access,48603475200.0,1
syr2k,LST,29535756688.0,1
syr2k,L2 Misses,113101395520.0,2
syr2k,L2 DRead + DWrite,34631134976.0,2
syr2k,L2 DMisses,113101395520.0,2
syr2k,L2 Access,48386485248.0,2
syr2k,LST,29489610568.0,2
syr2k,L2 Misses,112789338368.0,3
syr2k,L2 DRead + DWrite,34759246208.0,3
syr2k,L2 DMisses,112789338368.0,3
syr2k,L2 Access,48212286016.0,3
syr2k,LST,29568171292.0,3
syr2k,L2 Misses,112651914688.0,4
syr2k,L2 DRead + DWrite,34939014656.0,4
syr2k,L2 DMisses,112651914688.0,4
syr2k,L2 Access,48370335936.0,4
syr2k,LST,29578323256.0,4
syr2k,L2 Misses,112800796800.0,5
syr2k,L2 DRead + DWrite,34767701312.0,5
syr2k,L2 DMisses,112800796800.0,5
syr2k,L2 Access,48301428800.0,5
syr2k,LST,29589341884.0,5
syr2k,L2 Misses,113095481408.0,6
syr2k,L2 DRead + DWrite,34876342016.0,6
syr2k,L2 DMisses,113095481408.0,6
syr2k,L2 Access,48267268032.0,6
syr2k,LST,29565231680.0,6
syr2k,L2 Misses,112903088576.0,7
syr2k,L2 DRead + DWrite,34895051840.0,7
syr2k,L2 DMisses,112903088576.0,7
syr2k,L2 Access,48260455168.0,7
syr2k,LST,29575616876.0,7
syr2k,L2 Misses,113351598080.0,8
syr2k,L2 DRead + DWrite,34741910912.0,8
syr2k,L2 DMisses,113351598080.0,8
syr2k,L2 Access,48477112448.0,8
syr2k,LST,29535800732.0,8
syr2k,L2 Misses,112564507456.0,9
syr2k,L2 DRead + DWrite,34759843648.0,9
syr2k,L2 DMisses,112564507456.0,9
syr2k,L2 Access,48491533888.0,9
syr2k,LST,29542751288.0,9
syr2k,L2 Misses,113135218432.0,10
syr2k,L2 DRead + DWrite,34748716544.0,10
syr2k,L2 DMisses,113135218432.0,10
syr2k,L2 Access,48449725952.0,10
syr2k,LST,29568612828.0,10
syrk,L2 Misses,77186555712.0,1
syrk,L2 DRead + DWrite,27818067584.0,1
syrk,L2 DMisses,77186555712.0,1
syrk,L2 Access,37684624512.0,1
syrk,LST,22116728540.0,1
syrk,L2 Misses,76314377536.0,2
syrk,L2 DRead + DWrite,27952984640.0,2
syrk,L2 DMisses,76314377536.0,2
syrk,L2 Access,37701694976.0,2
syrk,LST,21920390560.0,2
syrk,L2 Misses,76831270208.0,3
syrk,L2 DRead + DWrite,27878871424.0,3
syrk,L2 DMisses,76831270208.0,3
syrk,L2 Access,37309351616.0,3
syrk,LST,22004158656.0,3
syrk,L2 Misses,77761650944.0,4
syrk,L2 DRead + DWrite,28156502528.0,4
syrk,L2 DMisses,77761650944.0,4
syrk,L2 Access,37547620672.0,4
syrk,LST,21876761500.0,4
syrk,L2 Misses,76268789376.0,5
syrk,L2 DRead + DWrite,27993299200.0,5
syrk,L2 DMisses,76268789376.0,5
syrk,L2 Access,37558991936.0,5
syrk,LST,21991354416.0,5
syrk,L2 Misses,77045416256.0,6
syrk,L2 DRead + DWrite,27885353920.0,6
syrk,L2 DMisses,77045416256.0,6
syrk,L2 Access,37678012608.0,6
syrk,LST,21956953820.0,6
syrk,L2 Misses,75869377600.0,7
syrk,L2 DRead + DWrite,27932386816.0,7
syrk,L2 DMisses,75869377600.0,7
syrk,L2 Access,37548293504.0,7
syrk,LST,22157546264.0,7
syrk,L2 Misses,76639326784.0,8
syrk,L2 DRead + DWrite,28067401664.0,8
syrk,L2 DMisses,76639326784.0,8
syrk,L2 Access,37572893056.0,8
syrk,LST,22115569708.0,8
syrk,L2 Misses,76543208256.0,9
syrk,L2 DRead + DWrite,27717221312.0,9
syrk,L2 DMisses,76543208256.0,9
syrk,L2 Access,37583853696.0,9
syrk,LST,22038587980.0,9
syrk,L2 Misses,77703962752.0,10
syrk,L2 DRead + DWrite,27813196672.0,10
syrk,L2 DMisses,77703962752.0,10
syrk,L2 Access,37683657024.0,10
syrk,LST,21981889032.0,10
trisolv,L2 Misses,20696301504.0,1
trisolv,L2 DRead + DWrite,2321494080.0,1
trisolv,L2 DMisses,20696301504.0,1
trisolv,L2 Access,8258219328.0,1
trisolv,LST,4150316376.0,1
trisolv,L2 Misses,32150131392.0,2
trisolv,L2 DRead + DWrite,2328302400.0,2
trisolv,L2 DMisses,32150131392.0,2
trisolv,L2 Access,8181363136.0,2
trisolv,LST,4319893456.0,2
trisolv,L2 Misses,18485930048.0,3
trisolv,L2 DRead + DWrite,2438574016.0,3
trisolv,L2 DMisses,18485930048.0,3
trisolv,L2 Access,8243453568.0,3
trisolv,LST,4845030880.0,3
trisolv,L2 Misses,24588275392.0,4
trisolv,L2 DRead + DWrite,2427008256.0,4
trisolv,L2 DMisses,24588275392.0,4
trisolv,L2 Access,8428381184.0,4
trisolv,LST,4953949832.0,4
trisolv,L2 Misses,20309269056.0,5
trisolv,L2 DRead + DWrite,2409569728.0,5
trisolv,L2 DMisses,20309269056.0,5
trisolv,L2 Access,8255825152.0,5
trisolv,LST,4551646284.0,5
trisolv,L2 Misses,21593225344.0,6
trisolv,L2 DRead + DWrite,2297778688.0,6
trisolv,L2 DMisses,21593225344.0,6
trisolv,L2 Access,8320889920.0,6
trisolv,LST,4604113472.0,6
trisolv,L2 Misses,19857699136.0,7
trisolv,L2 DRead + DWrite,2325352192.0,7
trisolv,L2 DMisses,19857699136.0,7
trisolv,L2 Access,8349190144.0,7
trisolv,LST,4178278412.0,7
trisolv,L2 Misses,20192506112.0,8
trisolv,L2 DRead + DWrite,2393521536.0,8
trisolv,L2 DMisses,20192506112.0,8
trisolv,L2 Access,8340794368.0,8
trisolv,LST,4319899192.0,8
trisolv,L2 Misses,29388320128.0,9
trisolv,L2 DRead + DWrite,2370795904.0,9
trisolv,L2 DMisses,29388320128.0,9
trisolv,L2 Access,8260512384.0,9
trisolv,LST,4181767444.0,9
trisolv,L2 Misses,19353177984.0,10
trisolv,L2 DRead + DWrite,2344054912.0,10
trisolv,L2 DMisses,19353177984.0,10
trisolv,L2 Access,8224133504.0,10
trisolv,LST,4270407696.0,10
trmm,L2 Misses,181959249280.0,1
trmm,L2 DRead + DWrite,0.0,1
trmm,L2 DMisses,181959249280.0,1
trmm,L2 Access,0.0,1
trmm,LST,29732521396.0,1
trmm,L2 Misses,180635093184.0,2
trmm,L2 DRead + DWrite,0.0,2
trmm,L2 DMisses,180635093184.0,2
trmm,L2 Access,0.0,2
trmm,LST,29704510344.0,2
trmm,L2 Misses,177092059008.0,3
trmm,L2 DRead + DWrite,0.0,3
trmm,L2 DMisses,177092059008.0,3
trmm,L2 Access,0.0,3
trmm,LST,29723561020.0,3
trmm,L2 Misses,176625948160.0,4
trmm,L2 DRead + DWrite,0.0,4
trmm,L2 DMisses,176625948160.0,4
trmm,L2 Access,0.0,4
trmm,LST,29720067696.0,4
trmm,L2 Misses,177072608064.0,5
trmm,L2 DRead + DWrite,0.0,5
trmm,L2 DMisses,177072608064.0,5
trmm,L2 Access,0.0,5
trmm,LST,29716800780.0,5
trmm,L2 Misses,177654673856.0,6
trmm,L2 DRead + DWrite,0.0,6
trmm,L2 DMisses,177654673856.0,6
trmm,L2 Access,0.0,6
trmm,LST,29719403684.0,6
trmm,L2 Misses,178483572032.0,7
trmm,L2 DRead + DWrite,0.0,7
trmm,L2 DMisses,178483572032.0,7
trmm,L2 Access,0.0,7
trmm,LST,29732270256.0,7
trmm,L2 Misses,179202505920.0,8
trmm,L2 DRead + DWrite,0.0,8
trmm,L2 DMisses,179202505920.0,8
trmm,L2 Access,0.0,8
trmm,LST,29712796400.0,8
trmm,L2 Misses,179323632896.0,9
trmm,L2 DRead + DWrite,0.0,9
trmm,L2 DMisses,179323632896.0,9
trmm,L2 Access,0.0,9
trmm,LST,29729705992.0,9
trmm,L2 Misses,180583965440.0,10
trmm,L2 DRead + DWrite,0.0,10
trmm,L2 DMisses,180583965440.0,10
trmm,L2 Access,0.0,10
trmm,LST,29711949832.0,10
vadv,L2 Misses,7220578816.0,1
vadv,L2 DRead + DWrite,8944875712.0,1
vadv,L2 DMisses,7220578816.0,1
vadv,L2 Access,10563772352.0,1
vadv,LST,3886550184.0,1
vadv,L2 Misses,7225647808.0,2
vadv,L2 DRead + DWrite,8952008256.0,2
vadv,L2 DMisses,7225647808.0,2
vadv,L2 Access,10573060224.0,2
vadv,LST,3904619892.0,2
vadv,L2 Misses,7221401536.0,3
vadv,L2 DRead + DWrite,8946320960.0,3
vadv,L2 DMisses,7221401536.0,3
vadv,L2 Access,10576804544.0,3
vadv,LST,3869065148.0,3
vadv,L2 Misses,7223159680.0,4
vadv,L2 DRead + DWrite,8948319872.0,4
vadv,L2 DMisses,7223159680.0,4
vadv,L2 Access,10575394624.0,4
vadv,LST,3888487436.0,4
vadv,L2 Misses,7219802880.0,5
vadv,L2 DRead + DWrite,8944903040.0,5
vadv,L2 DMisses,7219802880.0,5
vadv,L2 Access,10567998272.0,5
vadv,LST,3879635660.0,5
vadv,L2 Misses,7216009216.0,6
vadv,L2 DRead + DWrite,8942074304.0,6
vadv,L2 DMisses,7216009216.0,6
vadv,L2 Access,10571490176.0,6
vadv,LST,3897299108.0,6
vadv,L2 Misses,7225968640.0,7
vadv,L2 DRead + DWrite,8941210752.0,7
vadv,L2 DMisses,7225968640.0,7
vadv,L2 Access,10565035456.0,7
vadv,LST,3877122068.0,7
vadv,L2 Misses,7217860288.0,8
vadv,L2 DRead + DWrite,8947125760.0,8
vadv,L2 DMisses,7217860288.0,8
vadv,L2 Access,10574831040.0,8
vadv,LST,3902602744.0,8
vadv,L2 Misses,7222131328.0,9
vadv,L2 DRead + DWrite,8936209344.0,9
vadv,L2 DMisses,7222131328.0,9
vadv,L2 Access,10568880192.0,9
vadv,LST,3885220684.0,9
vadv,L2 Misses,7228539712.0,10
vadv,L2 DRead + DWrite,8944811456.0,10
vadv,L2 DMisses,7228539712.0,10
vadv,L2 Access,10568410496.0,10
vadv,LST,3905151716.0,10
adi,Symbolic Bytes,5161272336.0,1
adi,Symbolic Bytes,5161272336.0,2
adi,Symbolic Bytes,5161272336.0,3
adi,Symbolic Bytes,5161272336.0,4
adi,Symbolic Bytes,5161272336.0,5
adi,Symbolic Bytes,5161272336.0,6
adi,Symbolic Bytes,5161272336.0,7
adi,Symbolic Bytes,5161272336.0,8
adi,Symbolic Bytes,5161272336.0,9
adi,Symbolic Bytes,5161272336.0,10
arc_distance,Symbolic Bytes,399999960.0,1
arc_distance,Symbolic Bytes,399999960.0,2
arc_distance,Symbolic Bytes,399999960.0,3
arc_distance,Symbolic Bytes,399999960.0,4
arc_distance,Symbolic Bytes,399999960.0,5
arc_distance,Symbolic Bytes,399999960.0,6
arc_distance,Symbolic Bytes,399999960.0,7
arc_distance,Symbolic Bytes,399999960.0,8
arc_distance,Symbolic Bytes,399999960.0,9
arc_distance,Symbolic Bytes,399999960.0,10
atax,Symbolic Bytes,7999999984.0,1
atax,Symbolic Bytes,7999999984.0,2
atax,Symbolic Bytes,7999999984.0,3
atax,Symbolic Bytes,7999999984.0,4
atax,Symbolic Bytes,7999999984.0,5
atax,Symbolic Bytes,7999999984.0,6
atax,Symbolic Bytes,7999999984.0,7
atax,Symbolic Bytes,7999999984.0,8
atax,Symbolic Bytes,7999999984.0,9
atax,Symbolic Bytes,7999999984.0,10
azimint_hist,Symbolic Bytes,5120120016.0,1
azimint_hist,Symbolic Bytes,5120120016.0,2
azimint_hist,Symbolic Bytes,5120120016.0,3
azimint_hist,Symbolic Bytes,5120120016.0,4
azimint_hist,Symbolic Bytes,5120120016.0,5
azimint_hist,Symbolic Bytes,5120120016.0,6
azimint_hist,Symbolic Bytes,5120120016.0,7
azimint_hist,Symbolic Bytes,5120120016.0,8
azimint_hist,Symbolic Bytes,5120120016.0,9
azimint_hist,Symbolic Bytes,5120120016.0,10
bicg,Symbolic Bytes,7999999984.0,1
bicg,Symbolic Bytes,7999999984.0,2
bicg,Symbolic Bytes,7999999984.0,3
bicg,Symbolic Bytes,7999999984.0,4
bicg,Symbolic Bytes,7999999984.0,5
bicg,Symbolic Bytes,7999999984.0,6
bicg,Symbolic Bytes,7999999984.0,7
bicg,Symbolic Bytes,7999999984.0,8
bicg,Symbolic Bytes,7999999984.0,9
bicg,Symbolic Bytes,7999999984.0,10
cavity_flow,Symbolic Bytes,6875772800.0,1
cavity_flow,Symbolic Bytes,6875772800.0,2
cavity_flow,Symbolic Bytes,6875772800.0,3
cavity_flow,Symbolic Bytes,6875772800.0,4
cavity_flow,Symbolic Bytes,6875772800.0,5
cavity_flow,Symbolic Bytes,6875772800.0,6
cavity_flow,Symbolic Bytes,6875772800.0,7
cavity_flow,Symbolic Bytes,6875772800.0,8
cavity_flow,Symbolic Bytes,6875772800.0,9
cavity_flow,Symbolic Bytes,6875772800.0,10
cholesky,Symbolic Bytes,1973197168.0,1
cholesky,Symbolic Bytes,1973197168.0,2
cholesky,Symbolic Bytes,1973197168.0,3
cholesky,Symbolic Bytes,1973197168.0,4
cholesky,Symbolic Bytes,1973197168.0,5
cholesky,Symbolic Bytes,1973197168.0,6
cholesky,Symbolic Bytes,1973197168.0,7
cholesky,Symbolic Bytes,1973197168.0,8
cholesky,Symbolic Bytes,1973197168.0,9
cholesky,Symbolic Bytes,1973197168.0,10
compute,Symbolic Bytes,12287232024.0,1
compute,Symbolic Bytes,12287232024.0,2
compute,Symbolic Bytes,12287232024.0,3
compute,Symbolic Bytes,12287232024.0,4
compute,Symbolic Bytes,12287232024.0,5
compute,Symbolic Bytes,12287232024.0,6
compute,Symbolic Bytes,12287232024.0,7
compute,Symbolic Bytes,12287232024.0,8
compute,Symbolic Bytes,12287232024.0,9
compute,Symbolic Bytes,12287232024.0,10
conv2d_bias,Symbolic Bytes,1036832188.0,1
conv2d_bias,Symbolic Bytes,1036832188.0,2
conv2d_bias,Symbolic Bytes,1036832188.0,3
conv2d_bias,Symbolic Bytes,1036832188.0,4
conv2d_bias,Symbolic Bytes,1036832188.0,5
conv2d_bias,Symbolic Bytes,1036832188.0,6
conv2d_bias,Symbolic Bytes,1036832188.0,7
conv2d_bias,Symbolic Bytes,1036832188.0,8
conv2d_bias,Symbolic Bytes,1036832188.0,9
conv2d_bias,Symbolic Bytes,1036832188.0,10
covariance,Symbolic Bytes,164566982400.0,1
covariance,Symbolic Bytes,164566982400.0,2
covariance,Symbolic Bytes,164566982400.0,3
covariance,Symbolic Bytes,164566982400.0,4
covariance,Symbolic Bytes,164566982400.0,5
covariance,Symbolic Bytes,164566982400.0,6
covariance,Symbolic Bytes,164566982400.0,7
covariance,Symbolic Bytes,164566982400.0,8
covariance,Symbolic Bytes,164566982400.0,9
covariance,Symbolic Bytes,164566982400.0,10
deriche,Symbolic Bytes,7196353272.0,1
deriche,Symbolic Bytes,7196353272.0,2
deriche,Symbolic Bytes,7196353272.0,3
deriche,Symbolic Bytes,7196353272.0,4
deriche,Symbolic Bytes,7196353272.0,5
deriche,Symbolic Bytes,7196353272.0,6
deriche,Symbolic Bytes,7196353272.0,7
deriche,Symbolic Bytes,7196353272.0,8
deriche,Symbolic Bytes,7196353272.0,9
deriche,Symbolic Bytes,7196353272.0,10
durbin,Symbolic Bytes,16001439976.0,1
durbin,Symbolic Bytes,16001439976.0,2
durbin,Symbolic Bytes,16001439976.0,3
durbin,Symbolic Bytes,16001439976.0,4
durbin,Symbolic Bytes,16001439976.0,5
durbin,Symbolic Bytes,16001439976.0,6
durbin,Symbolic Bytes,16001439976.0,7
durbin,Symbolic Bytes,16001439976.0,8
durbin,Symbolic Bytes,16001439976.0,9
durbin,Symbolic Bytes,16001439976.0,10
fdtd_2d,Symbolic Bytes,8611588800.0,1
fdtd_2d,Symbolic Bytes,8611588800.0,2
fdtd_2d,Symbolic Bytes,8611588800.0,3
fdtd_2d,Symbolic Bytes,8611588800.0,4
fdtd_2d,Symbolic Bytes,8611588800.0,5
fdtd_2d,Symbolic Bytes,8611588800.0,6
fdtd_2d,Symbolic Bytes,8611588800.0,7
fdtd_2d,Symbolic Bytes,8611588800.0,8
fdtd_2d,Symbolic Bytes,8611588800.0,9
fdtd_2d,Symbolic Bytes,8611588800.0,10
gemm,Symbolic Bytes,4371052064.0,1
gemm,Symbolic Bytes,4371052064.0,2
gemm,Symbolic Bytes,4371052064.0,3
gemm,Symbolic Bytes,4371052064.0,4
gemm,Symbolic Bytes,4371052064.0,5
gemm,Symbolic Bytes,4371052064.0,6
gemm,Symbolic Bytes,4371052064.0,7
gemm,Symbolic Bytes,4371052064.0,8
gemm,Symbolic Bytes,4371052064.0,9
gemm,Symbolic Bytes,4371052064.0,10
gemver,Symbolic Bytes,4800639904.0,1
gemver,Symbolic Bytes,4800639904.0,2
gemver,Symbolic Bytes,4800639904.0,3
gemver,Symbolic Bytes,4800639904.0,4
gemver,Symbolic Bytes,4800639904.0,5
gemver,Symbolic Bytes,4800639904.0,6
gemver,Symbolic Bytes,4800639904.0,7
gemver,Symbolic Bytes,4800639904.0,8
gemver,Symbolic Bytes,4800639904.0,9
gemver,Symbolic Bytes,4800639904.0,10
gesummv,Symbolic Bytes,12543439992.0,1
gesummv,Symbolic Bytes,12543439992.0,2
gesummv,Symbolic Bytes,12543439992.0,3
gesummv,Symbolic Bytes,12543439992.0,4
gesummv,Symbolic Bytes,12543439992.0,5
gesummv,Symbolic Bytes,12543439992.0,6
gesummv,Symbolic Bytes,12543439992.0,7
gesummv,Symbolic Bytes,12543439992.0,8
gesummv,Symbolic Bytes,12543439992.0,9
gesummv,Symbolic Bytes,12543439992.0,10
go_fast,Symbolic Bytes,9600480024.0,1
go_fast,Symbolic Bytes,9600480024.0,2
go_fast,Symbolic Bytes,9600480024.0,3
go_fast,Symbolic Bytes,9600480024.0,4
go_fast,Symbolic Bytes,9600480024.0,5
go_fast,Symbolic Bytes,9600480024.0,6
go_fast,Symbolic Bytes,9600480024.0,7
go_fast,Symbolic Bytes,9600480024.0,8
go_fast,Symbolic Bytes,9600480024.0,9
go_fast,Symbolic Bytes,9600480024.0,10
gramschmidt,Symbolic Bytes,3614201216.0,1
gramschmidt,Symbolic Bytes,3614201216.0,2
gramschmidt,Symbolic Bytes,3614201216.0,3
gramschmidt,Symbolic Bytes,3614201216.0,4
gramschmidt,Symbolic Bytes,3614201216.0,5
gramschmidt,Symbolic Bytes,3614201216.0,6
gramschmidt,Symbolic Bytes,3614201216.0,7
gramschmidt,Symbolic Bytes,3614201216.0,8
gramschmidt,Symbolic Bytes,3614201216.0,9
gramschmidt,Symbolic Bytes,3614201216.0,10
hdiff,Symbolic Bytes,1876627392.0,1
hdiff,Symbolic Bytes,1876627392.0,2
hdiff,Symbolic Bytes,1876627392.0,3
hdiff,Symbolic Bytes,1876627392.0,4
hdiff,Symbolic Bytes,1876627392.0,5
hdiff,Symbolic Bytes,1876627392.0,6
hdiff,Symbolic Bytes,1876627392.0,7
hdiff,Symbolic Bytes,1876627392.0,8
hdiff,Symbolic Bytes,1876627392.0,9
hdiff,Symbolic Bytes,1876627392.0,10
heat_3d,Symbolic Bytes,1949584032.0,1
heat_3d,Symbolic Bytes,1949584032.0,2
heat_3d,Symbolic Bytes,1949584032.0,3
heat_3d,Symbolic Bytes,1949584032.0,4
heat_3d,Symbolic Bytes,1949584032.0,5
heat_3d,Symbolic Bytes,1949584032.0,6
heat_3d,Symbolic Bytes,1949584032.0,7
heat_3d,Symbolic Bytes,1949584032.0,8
heat_3d,Symbolic Bytes,1949584032.0,9
heat_3d,Symbolic Bytes,1949584032.0,10
jacobi_1d,Symbolic Bytes,9246368064.0,1
jacobi_1d,Symbolic Bytes,9246368064.0,2
jacobi_1d,Symbolic Bytes,9246368064.0,3
jacobi_1d,Symbolic Bytes,9246368064.0,4
jacobi_1d,Symbolic Bytes,9246368064.0,5
jacobi_1d,Symbolic Bytes,9246368064.0,6
jacobi_1d,Symbolic Bytes,9246368064.0,7
jacobi_1d,Symbolic Bytes,9246368064.0,8
jacobi_1d,Symbolic Bytes,9246368064.0,9
jacobi_1d,Symbolic Bytes,9246368064.0,10
jacobi_2d,Symbolic Bytes,3102521440.0,1
jacobi_2d,Symbolic Bytes,3102521440.0,2
jacobi_2d,Symbolic Bytes,3102521440.0,3
jacobi_2d,Symbolic Bytes,3102521440.0,4
jacobi_2d,Symbolic Bytes,3102521440.0,5
jacobi_2d,Symbolic Bytes,3102521440.0,6
jacobi_2d,Symbolic Bytes,3102521440.0,7
jacobi_2d,Symbolic Bytes,3102521440.0,8
jacobi_2d,Symbolic Bytes,3102521440.0,9
jacobi_2d,Symbolic Bytes,3102521440.0,10
k2mm,Symbolic Bytes,4520836088.0,1
k2mm,Symbolic Bytes,4520836088.0,2
k2mm,Symbolic Bytes,4520836088.0,3
k2mm,Symbolic Bytes,4520836088.0,4
k2mm,Symbolic Bytes,4520836088.0,5
k2mm,Symbolic Bytes,4520836088.0,6
k2mm,Symbolic Bytes,4520836088.0,7
k2mm,Symbolic Bytes,4520836088.0,8
k2mm,Symbolic Bytes,4520836088.0,9
k2mm,Symbolic Bytes,4520836088.0,10
